"","gene","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"1","LOC110039914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LOC110042871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","LOC110044078","XP_020605257.1","NW_018148871.1","Gnomon","CDS",113272,113376,".","-","2","ID=cds-XP_020605257.1;Parent=rna-XM_020749598.1;Dbxref=GeneID:110044078,Genbank:XP_020605257.1;Name=XP_020605257.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 1 base at 1 genomic stop codon;gbkey=CDS;gene=LOC110044078;product=LOW QUALITY PROTEIN: protein NLRC5-like;protein_id=XP_020605257.1;transl_except=(pos:complement(109590..109592)%2Caa:Other)","Pfam","protein_match",1341,1363,"0.0036","+",".","date=25-09-2020;Target=XP_020605257.1 1341 1363;Ontology_term=GO:0005515;ID=match$231972_1341_1363;signature_desc=Leucine Rich repeat;Name=PF13516;status=T;Dbxref=InterPro:IPR001611"
"140","LOC110044078","XP_020605257.1","NW_018148871.1","Gnomon","CDS",113272,113376,".","-","2","ID=cds-XP_020605257.1;Parent=rna-XM_020749598.1;Dbxref=GeneID:110044078,Genbank:XP_020605257.1;Name=XP_020605257.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 1 base at 1 genomic stop codon;gbkey=CDS;gene=LOC110044078;product=LOW QUALITY PROTEIN: protein NLRC5-like;protein_id=XP_020605257.1;transl_except=(pos:complement(109590..109592)%2Caa:Other)","Pfam","protein_match",1649,1671,"0.028","+",".","date=25-09-2020;Target=XP_020605257.1 1649 1671;Ontology_term=GO:0005515;ID=match$231972_1649_1671;signature_desc=Leucine Rich repeat;Name=PF13516;status=T;Dbxref=InterPro:IPR001611"
"141","LOC110044634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","LOC110047759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","LOC110050314","XP_020611892.1","NW_018149309.1","Gnomon","CDS",2372635,2373006,".","+","0","ID=cds-XP_020611892.1;Parent=rna-XM_020756233.1;Dbxref=GeneID:110050314,Genbank:XP_020611892.1;Name=XP_020611892.1;gbkey=CDS;gene=LOC110050314;product=histone H2B%2C gonadal;protein_id=XP_020611892.1","Pfam","protein_match",11,98,"2.7E-22","+",".","date=25-09-2020;Target=XP_020611892.1 11 98;Ontology_term=GO:0003677;ID=match$275682_11_98;signature_desc=Core histone H2A/H2B/H3/H4;Name=PF00125;status=T;Dbxref=InterPro:IPR007125"
"144","LOC110052551","XP_020614340.1","NW_018149374.1","Gnomon","CDS",2807645,2807896,".","+","0","ID=cds-XP_020614340.1;Parent=rna-XM_020758681.1;Dbxref=GeneID:110052551,Genbank:XP_020614340.1;Name=XP_020614340.1;gbkey=CDS;gene=LOC110052551;product=forkhead box protein O1-like;protein_id=XP_020614340.1","Pfam","protein_match",197,279,"6.3E-22","+",".","date=25-09-2020;Target=XP_020614340.1 197 279;Ontology_term=GO:0003700,GO:0006355,GO:0043565;ID=match$251054_197_279;signature_desc=Forkhead domain;Name=PF00250;status=T;Dbxref=InterPro:IPR001766"
"145","LOC110052551","XP_020614340.1","NW_018149374.1","Gnomon","CDS",2804488,2805219,".","+","0","ID=cds-XP_020614340.1;Parent=rna-XM_020758681.1;Dbxref=GeneID:110052551,Genbank:XP_020614340.1;Name=XP_020614340.1;gbkey=CDS;gene=LOC110052551;product=forkhead box protein O1-like;protein_id=XP_020614340.1","Pfam","protein_match",197,279,"6.3E-22","+",".","date=25-09-2020;Target=XP_020614340.1 197 279;Ontology_term=GO:0003700,GO:0006355,GO:0043565;ID=match$251054_197_279;signature_desc=Forkhead domain;Name=PF00250;status=T;Dbxref=InterPro:IPR001766"
"146","LOC110055167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","LOC110062450","XP_020625030.1","NW_018149991.1","Gnomon","CDS",1121573,1121740,".","+","0","ID=cds-XP_020625030.1;Parent=rna-XM_020769371.1;Dbxref=GeneID:110062450,Genbank:XP_020625030.1;Name=XP_020625030.1;gbkey=CDS;gene=LOC110062450;product=tubulin alpha-1C chain-like;protein_id=XP_020625030.1","Pfam","protein_match",58,268,"2.4E-69","+",".","date=25-09-2020;Target=XP_020625030.1 58 268;Ontology_term=GO:0003924;ID=match$9704_58_268;signature_desc=Tubulin/FtsZ family, GTPase domain;Name=PF00091;status=T;Dbxref=InterPro:IPR003008,Reactome:R-HSA-380320"
"148","LOC110062450","XP_020625030.1","NW_018149991.1","Gnomon","CDS",1126806,1127093,".","+","0","ID=cds-XP_020625030.1;Parent=rna-XM_020769371.1;Dbxref=GeneID:110062450,Genbank:XP_020625030.1;Name=XP_020625030.1;gbkey=CDS;gene=LOC110062450;product=tubulin alpha-1C chain-like;protein_id=XP_020625030.1","Pfam","protein_match",58,268,"2.4E-69","+",".","date=25-09-2020;Target=XP_020625030.1 58 268;Ontology_term=GO:0003924;ID=match$9704_58_268;signature_desc=Tubulin/FtsZ family, GTPase domain;Name=PF00091;status=T;Dbxref=InterPro:IPR003008,Reactome:R-HSA-380320"
"149","LOC110062450","XP_020625030.1","NW_018149991.1","Gnomon","CDS",1121954,1122176,".","+","0","ID=cds-XP_020625030.1;Parent=rna-XM_020769371.1;Dbxref=GeneID:110062450,Genbank:XP_020625030.1;Name=XP_020625030.1;gbkey=CDS;gene=LOC110062450;product=tubulin alpha-1C chain-like;protein_id=XP_020625030.1","Pfam","protein_match",58,268,"2.4E-69","+",".","date=25-09-2020;Target=XP_020625030.1 58 268;Ontology_term=GO:0003924;ID=match$9704_58_268;signature_desc=Tubulin/FtsZ family, GTPase domain;Name=PF00091;status=T;Dbxref=InterPro:IPR003008,Reactome:R-HSA-380320"
"150","LOC110062450","XP_020625030.1","NW_018149991.1","Gnomon","CDS",1123870,1124018,".","+","2","ID=cds-XP_020625030.1;Parent=rna-XM_020769371.1;Dbxref=GeneID:110062450,Genbank:XP_020625030.1;Name=XP_020625030.1;gbkey=CDS;gene=LOC110062450;product=tubulin alpha-1C chain-like;protein_id=XP_020625030.1","Pfam","protein_match",58,268,"2.4E-69","+",".","date=25-09-2020;Target=XP_020625030.1 58 268;Ontology_term=GO:0003924;ID=match$9704_58_268;signature_desc=Tubulin/FtsZ family, GTPase domain;Name=PF00091;status=T;Dbxref=InterPro:IPR003008,Reactome:R-HSA-380320"
"151","LOC110062450","XP_020625030.1","NW_018149991.1","Gnomon","CDS",1127448,1127741,".","+","0","ID=cds-XP_020625030.1;Parent=rna-XM_020769371.1;Dbxref=GeneID:110062450,Genbank:XP_020625030.1;Name=XP_020625030.1;gbkey=CDS;gene=LOC110062450;product=tubulin alpha-1C chain-like;protein_id=XP_020625030.1","Pfam","protein_match",58,268,"2.4E-69","+",".","date=25-09-2020;Target=XP_020625030.1 58 268;Ontology_term=GO:0003924;ID=match$9704_58_268;signature_desc=Tubulin/FtsZ family, GTPase domain;Name=PF00091;status=T;Dbxref=InterPro:IPR003008,Reactome:R-HSA-380320"
"152","LOC110062450","XP_020625030.1","NW_018149991.1","Gnomon","CDS",1124346,1124738,".","+","0","ID=cds-XP_020625030.1;Parent=rna-XM_020769371.1;Dbxref=GeneID:110062450,Genbank:XP_020625030.1;Name=XP_020625030.1;gbkey=CDS;gene=LOC110062450;product=tubulin alpha-1C chain-like;protein_id=XP_020625030.1","Pfam","protein_match",58,268,"2.4E-69","+",".","date=25-09-2020;Target=XP_020625030.1 58 268;Ontology_term=GO:0003924;ID=match$9704_58_268;signature_desc=Tubulin/FtsZ family, GTPase domain;Name=PF00091;status=T;Dbxref=InterPro:IPR003008,Reactome:R-HSA-380320"
"153","LOC110062641","XP_020625245.1","NW_018149998.1","Gnomon","CDS",799680,800570,".","+","0","ID=cds-XP_020625245.1;Parent=rna-XM_020769586.1;Dbxref=GeneID:110062641,Genbank:XP_020625245.1;Name=XP_020625245.1;gbkey=CDS;gene=LOC110062641;product=adenosine receptor A2a-like;protein_id=XP_020625245.1","Pfam","protein_match",28,266,"4.2E-22","+",".","date=25-09-2020;Target=XP_020625245.1 28 266;Ontology_term=GO:0016021;ID=match$309951_28_266;signature_desc=7 transmembrane receptor (rhodopsin family);Name=PF00001;status=T;Dbxref=InterPro:IPR017452"
"154","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",16694,16753,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"155","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",16492,16578,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"156","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",24348,24454,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"157","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",16694,16753,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"158","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",19686,19729,".","-","2","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"159","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",20799,20880,".","-","1","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"160","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",18601,18657,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"161","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",16492,16578,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"162","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",17273,17393,".","-","1","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"163","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",24348,24454,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"164","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",18601,18657,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"165","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",17498,17571,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"166","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",19686,19729,".","-","2","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"167","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",20799,20880,".","-","1","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"168","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",15488,15511,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"169","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",15488,15511,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"170","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",17498,17571,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"171","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",17273,17393,".","-","1","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"172","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",19815,19904,".","-","2","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"173","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",19815,19904,".","-","2","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"174","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",20308,20377,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",48,68,"0.17","+",".","date=25-09-2020;Target=XP_020625613.1 48 68;Ontology_term=GO:0005515;ID=match$82799_48_68;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"175","LOC110063000","XP_020625613.1","NW_018150037.1","Gnomon","CDS",20308,20377,".","-","0","ID=cds-XP_020625613.1;Parent=rna-XM_020769954.1;Dbxref=GeneID:110063000,Genbank:XP_020625613.1;Name=XP_020625613.1;gbkey=CDS;gene=LOC110063000;product=protein SEC13 homolog;protein_id=XP_020625613.1","Pfam","protein_match",186,222,"0.025","+",".","date=25-09-2020;Target=XP_020625613.1 186 222;Ontology_term=GO:0005515;ID=match$82799_186_222;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"176","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6301,6390,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"177","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3180,3239,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"178","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3180,3239,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"179","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",7285,7383,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"180","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3180,3239,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"181","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6794,6863,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"182","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6794,6863,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"183","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3180,3239,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"184","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",3984,4057,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"185","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",5087,5143,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"186","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",5087,5143,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
