"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"116","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0051901",0.0119479559018091,0.99943050194542,2,14,"positive regulation of mitochondrial depolarization","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"117","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0072656",0.00384410891493501,0.999907975015571,2,8,"maintenance of protein location in mitochondrion","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"118","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0048266",0.00434418507076883,0.999678253060122,3,35,"behavioral response to pain","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"121","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0010940",0.00323430086885657,0.999787036618422,3,29,"positive regulation of necrotic cell death","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"122","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0060253",0.00624073133283941,0.999465697103385,3,47,"negative regulation of glial cell proliferation","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"123","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0032570",0.034040332503288,0.994461984604891,3,65,"response to progesterone","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"125","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:1903147",0.00637064191870063,0.999774997470345,2,18,"negative regulation of autophagy of mitochondrion","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"126","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0006820",0.0428248270060915,0.995688330831063,2,34,"anion transport","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"127","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0050810",0.00877242588244854,0.999647500201859,2,13,"regulation of steroid biosynthetic process","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"128","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0031397",0.00182739476841542,0.999757816348217,5,82,"negative regulation of protein ubiquitination","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"129","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0060242",0.00220818374963499,0.999963703468386,2,6,"contact inhibition","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"130","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0014012",0.0182293971595155,0.998863560974532,2,23,"peripheral nervous system axon regeneration","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"131","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0048265",0.0390827354954397,0.993239405308163,3,90,"response to pain","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"132","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0045019",0.048703333635075,0.994732680577177,2,35,"negative regulation of nitric oxide biosynthetic process","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"133","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0072655",0.00513503657835041,0.999853273109317,2,9,"establishment of protein localization to mitochondrion","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"134","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0006783",0.000230077591632319,0.999988337153774,4,24,"heme biosynthetic process","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"135","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0010042",0.0267497626889636,0.997922969852069,2,30,"response to manganese ion","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"136","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0008347",0.00763649260639969,0.998911494130786,4,79,"glial cell migration","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"137","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:2000853",0.000219555010745325,1,2,2,"negative regulation of corticosterone secretion","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"138","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0010823",0.000938303021766533,0.999992097972221,2,4,"negative regulation of mitochondrion organization","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"139","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0010266",0.000898251696944297,0.999992601047412,2,4,"response to vitamin B1","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"140","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:1903579",0.000664406262205026,0.999996673263262,2,3,"negative regulation of ATP metabolic process","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"141","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0033574",0.0487020796913676,0.990854646307821,3,74,"response to testosterone","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"142","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0032374",0.0120317903834113,0.999408744214956,2,18,"regulation of cholesterol transport","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"143","Pocillopora_acuta_HIv1_PredGene_9973_t","GO:0060252",0.0272181276454752,0.997894164800233,2,24,"positive regulation of glial cell proliferation","BP",501,225,41,835,1077,172,342,212,171,921,1165,308,275,365.712693052772,1.31493485242759,0.332439427153931,3.9554118585902,7.64029135029085e-05,0.0135886047356616,"CvsHigh"
"146","Pocillopora_acuta_HIv1_PredGene_g10269.t1","GO:1904231",0.0449052683153339,0.999316646040421,1,3,"positive regulation of succinate dehydrogenase activity","BP",348,46,14,296,352,32,70,59,38,239,296,75,62,96.7219835292179,1.24090489466105,0.321463291259498,3.86017604000496,0.000113305367422949,0.0350665203573051,"CvsMid"
"147","Pocillopora_acuta_HIv1_PredGene_g10269.t1","GO:1904231",0.0449052683153339,0.999316646040421,1,3,"positive regulation of succinate dehydrogenase activity","BP",348,46,14,296,352,32,70,59,38,239,296,75,62,96.7219835292179,1.60603352845207,0.325904976433079,4.92791962255248,8.31097915685915e-07,0.000407255293226008,"CvsHigh"
"148","Pocillopora_acuta_HIv1_PredGene_g10269.t1","GO:0045333",0.000126403146143639,0.999994625237907,4,21,"cellular respiration","BP",348,46,14,296,352,32,70,59,38,239,296,75,62,96.7219835292179,1.24090489466105,0.321463291259498,3.86017604000496,0.000113305367422949,0.0350665203573051,"CvsMid"
"149","Pocillopora_acuta_HIv1_PredGene_g10269.t1","GO:0045333",0.000126403146143639,0.999994625237907,4,21,"cellular respiration","BP",348,46,14,296,352,32,70,59,38,239,296,75,62,96.7219835292179,1.60603352845207,0.325904976433079,4.92791962255248,8.31097915685915e-07,0.000407255293226008,"CvsHigh"
"153","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0015854",0.0331079538837967,0.999584750850928,1,4,"guanine transport","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"154","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0006856",0.0258101700666021,0.999776212587759,1,3,"eye pigment precursor transport","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"156","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:1903716",0.0258101700666021,0.999776212587759,1,3,"guanine transmembrane transport","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"158","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0042441",0.0258101700666021,0.999776212587759,1,3,"eye pigment metabolic process","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"161","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0042401",0.0258101700666021,0.999776212587759,1,3,"cellular biogenic amine biosynthetic process","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"162","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0070731",0.0353118530098725,0.999495961908235,1,5,"cGMP transport","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"164","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0042906",0.0258101700666021,0.999776212587759,1,3,"xanthine transport","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"166","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0032218",0.0139094133181857,0.999276121936432,2,15,"riboflavin transport","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"167","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0042332",0.0438740400794284,0.999219139505566,1,5,"gravitaxis","BP",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"169","Pocillopora_acuta_HIv1_PredGene_g10961.t1","GO:0071372",0.020202312516339,0.998653916661157,2,28,"cellular response to follicle-stimulating hormone stimulus","BP",1455,95,31,265,280,56,111,83,115,365,341,122,89,129.822260212442,0.744103603158186,0.197986441541507,3.7583563670555,0.000171033172674096,0.0223860911882287,"CvsHigh"
"171","Pocillopora_acuta_HIv1_PredGene_g10961.t1","GO:0046690",0.0111342320707719,1,1,1,"response to tellurium ion","BP",1455,95,31,265,280,56,111,83,115,365,341,122,89,129.822260212442,0.744103603158186,0.197986441541507,3.7583563670555,0.000171033172674096,0.0223860911882287,"CvsHigh"
"172","Pocillopora_acuta_HIv1_PredGene_g10961.t1","GO:0006694",0.0307231173425446,0.993353968906869,4,96,"steroid biosynthetic process","BP",1455,95,31,265,280,56,111,83,115,365,341,122,89,129.822260212442,0.744103603158186,0.197986441541507,3.7583563670555,0.000171033172674096,0.0223860911882287,"CvsHigh"
"173","Pocillopora_acuta_HIv1_PredGene_g10961.t1","GO:0010142",0.000434208162796672,0.999998247545787,2,3,"farnesyl diphosphate biosynthetic process, mevalonate pathway","BP",1455,95,31,265,280,56,111,83,115,365,341,122,89,129.822260212442,0.744103603158186,0.197986441541507,3.7583563670555,0.000171033172674096,0.0223860911882287,"CvsHigh"
"174","Pocillopora_acuta_HIv1_PredGene_g10961.t1","GO:0009645",0.0111342320707719,1,1,1,"response to low light intensity stimulus","BP",1455,95,31,265,280,56,111,83,115,365,341,122,89,129.822260212442,0.744103603158186,0.197986441541507,3.7583563670555,0.000171033172674096,0.0223860911882287,"CvsHigh"
"175","Pocillopora_acuta_HIv1_PredGene_g10961.t1","GO:0008299",0.0209595677007274,0.998613620673028,2,19,"isoprenoid biosynthetic process","BP",1455,95,31,265,280,56,111,83,115,365,341,122,89,129.822260212442,0.744103603158186,0.197986441541507,3.7583563670555,0.000171033172674096,0.0223860911882287,"CvsHigh"
"177","Pocillopora_acuta_HIv1_PredGene_g10986.t1","GO:0046306",0.0099798213669563,0.999975071505011,1,2,"alkanesulfonate catabolic process","BP",3702,106,99,42,16,36,109,73,125,0,51,64,96,85.3721216985779,-3.23884273874646,0.846697883222447,-3.82526377226756,0.000130632143778755,0.0191334655090784,"CvsHigh"
"180","Pocillopora_acuta_HIv1_PredGene_g10986.t1","GO:0055114",0.0129138783984272,0.994023812817755,16,776,"oxidation-reduction process","BP",3702,106,99,42,16,36,109,73,125,0,51,64,96,85.3721216985779,-3.23884273874646,0.846697883222447,-3.82526377226756,0.000130632143778755,0.0191334655090784,"CvsHigh"
"185","Pocillopora_acuta_HIv1_PredGene_g11351.t1","GO:0036071",0.0100472372264281,0.999566717774273,2,13,"N-glycan fucosylation","BP",1173,20,10,9,15,12,30,17,26,27,25,25,13,19.3204758082931,-1.31786164972701,0.36307942752709,-3.62967865930296,0.000283774266020277,0.0324978818838662,"CvsHigh"
"186","Pocillopora_acuta_HIv1_PredGene_g11351.t1","GO:0036065",0.0324824926242945,0.99723647465222,2,24,"fucosylation","BP",1173,20,10,9,15,12,30,17,26,27,25,25,13,19.3204758082931,-1.31786164972701,0.36307942752709,-3.62967865930296,0.000283774266020277,0.0324978818838662,"CvsHigh"
"188","Pocillopora_acuta_HIv1_PredGene_g11358.t1","GO:0036071",0.0100472372264281,0.999566717774273,2,13,"N-glycan fucosylation","BP",1173,16,7,8,8,10,25,12,21,15,18,21,10,14.7681017959215,-1.58649041820935,0.401231033197984,-3.95405710661098,7.68370575163894e-05,0.0135886047356616,"CvsHigh"
"190","Pocillopora_acuta_HIv1_PredGene_g11358.t1","GO:0036065",0.0324824926242945,0.99723647465222,2,24,"fucosylation","BP",1173,16,7,8,8,10,25,12,21,15,18,21,10,14.7681017959215,-1.58649041820935,0.401231033197984,-3.95405710661098,7.68370575163894e-05,0.0135886047356616,"CvsHigh"
"193","Pocillopora_acuta_HIv1_PredGene_g1152.t1","GO:0070131",0.0159224496118425,0.999110275882939,2,15,"positive regulation of mitochondrial translation","BP",888,305,85,949,1387,185,276,194,163,948,1057,487,268,409.200638658231,1.45478582380931,0.269043178896384,5.40725778582028,6.39970017582916e-08,4.56143478289932e-05,"CvsHigh"
"196","Pocillopora_acuta_HIv1_PredGene_g1152.t1","GO:0034551",0.00791763675625869,0.999710801127696,2,10,"mitochondrial respiratory chain complex III assembly","BP",888,305,85,949,1387,185,276,194,163,948,1057,487,268,409.200638658231,1.45478582380931,0.269043178896384,5.40725778582028,6.39970017582916e-08,4.56143478289932e-05,"CvsHigh"
"203","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0071559",0.000371958772700019,0.999989321171775,3,15,"response to transforming growth factor beta","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"204","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0071559",0.000371958772700019,0.999989321171775,3,15,"response to transforming growth factor beta","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"205","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0008582",0.0445522239504459,0.995422653907043,2,33,"regulation of synaptic growth at neuromuscular junction","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"206","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0008582",0.0445522239504459,0.995422653907043,2,33,"regulation of synaptic growth at neuromuscular junction","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"207","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0001503",0.0021581027612895,0.999495751784279,8,224,"ossification","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"208","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0001503",0.0021581027612895,0.999495751784279,8,224,"ossification","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"211","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0018108",0.00680741518544651,0.997893454485635,9,383,"peptidyl-tyrosine phosphorylation","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"212","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0018108",0.00680741518544651,0.997893454485635,9,383,"peptidyl-tyrosine phosphorylation","BP",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
