,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,X19_T33_Ac_WK,X25_ctl1_Ac_GF_1,X27_ctl2_Ac_YG_1,X31_T22_Ac_UV,X35_T43_Ac_MT,X37_T13_Ac_ML,X38_T23_Ac_IN,X41_ctl3_Ac_RN_1,X47_T31_Ac_JB,X52_T11_Ac_II,X53_T21_Ac_NH,X54_T42_Ac_JQ,X57_T32_Ac_NM,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
513,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.168032468,0.429007392,-7.384563822,1.53E-13,2.77E-10,CvsT1
517,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.168032468,0.429007392,-7.384563822,1.53E-13,2.77E-10,CvsT1
521,Acerv_evm.model.Segkk3087_pilon.2,GO:0030687,0.006899836,0.999796314,2,6,"preribosome, large subunit precursor",CC,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.168032468,0.429007392,-7.384563822,1.53E-13,2.77E-10,CvsT1
514,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.08881108,0.397207296,-7.776320107,7.47E-15,8.44E-12,CvsT2
518,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.08881108,0.397207296,-7.776320107,7.47E-15,8.44E-12,CvsT2
522,Acerv_evm.model.Segkk3087_pilon.2,GO:0030687,0.006899836,0.999796314,2,6,"preribosome, large subunit precursor",CC,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.08881108,0.397207296,-7.776320107,7.47E-15,8.44E-12,CvsT2
515,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.011216852,0.400579576,-7.517150234,5.60E-14,8.44E-11,CvsT3
519,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.011216852,0.400579576,-7.517150234,5.60E-14,8.44E-11,CvsT3
523,Acerv_evm.model.Segkk3087_pilon.2,GO:0030687,0.006899836,0.999796314,2,6,"preribosome, large subunit precursor",CC,50,10,15,33,65,39,38,6,31,27,24,62,12,4472,34.31388672,-3.011216852,0.400579576,-7.517150234,5.60E-14,8.44E-11,CvsT3
58,Acerv_evm.model.Segkk1793_pilon.1,GO:0002574,0.026292165,1,1,1,thrombocyte differentiation,BP,36,6,9,24,38,25,41,6,33,37,14,37,13,682,28.21487573,-2.986722204,0.516873149,-5.778443335,7.54E-09,4.54E-06,CvsT4
62,Acerv_evm.model.Segkk1793_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,36,6,9,24,38,25,41,6,33,37,14,37,13,682,28.21487573,-2.986722204,0.516873149,-5.778443335,7.54E-09,4.54E-06,CvsT4
66,Acerv_evm.model.Segkk1793_pilon.1,GO:0000793,0.014598654,0.999301284,2,8,condensed chromosome,CC,36,6,9,24,38,25,41,6,33,37,14,37,13,682,28.21487573,-2.986722204,0.516873149,-5.778443335,7.54E-09,4.54E-06,CvsT4
114,Acerv_evm.model.Segkk1945_pilon.2,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
117,Acerv_evm.model.Segkk1945_pilon.2,GO:0005770,0.037718377,0.993812216,3,32,late endosome,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
120,Acerv_evm.model.Segkk1945_pilon.2,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
123,Acerv_evm.model.Segkk1945_pilon.2,GO:0007611,0.016329401,0.998095676,3,24,learning or memory,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
126,Acerv_evm.model.Segkk1945_pilon.2,GO:0045596,0.030148793,0.997702214,2,12,negative regulation of cell differentiation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
129,Acerv_evm.model.Segkk1945_pilon.2,GO:0072584,0.021654746,1,1,1,caveolin-mediated endocytosis,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
132,Acerv_evm.model.Segkk1945_pilon.2,GO:0005794,0.03647959,0.986181142,8,161,Golgi apparatus,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
135,Acerv_evm.model.Segkk1945_pilon.2,GO:0060291,0.009677982,0.99964044,2,7,long-term synaptic potentiation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
138,Acerv_evm.model.Segkk1945_pilon.2,GO:0031143,0.021654746,1,1,1,pseudopodium,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
141,Acerv_evm.model.Segkk1945_pilon.2,GO:0120041,0.021654746,1,1,1,positive regulation of macrophage proliferation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
144,Acerv_evm.model.Segkk1945_pilon.2,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
147,Acerv_evm.model.Segkk1945_pilon.2,GO:0006915,0.032676852,0.994962807,3,29,apoptotic process,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
150,Acerv_evm.model.Segkk1945_pilon.2,GO:0010759,0.021654746,1,1,1,positive regulation of macrophage chemotaxis,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
153,Acerv_evm.model.Segkk1945_pilon.2,GO:0060324,0.042592659,0.999538703,1,2,face development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
156,Acerv_evm.model.Segkk1945_pilon.2,GO:0038127,0.021654746,1,1,1,ERBB signaling pathway,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
159,Acerv_evm.model.Segkk1945_pilon.2,GO:0061308,0.021654746,1,1,1,cardiac neural crest cell development involved in heart development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
162,Acerv_evm.model.Segkk1945_pilon.2,GO:0070849,0.043099814,0.999527528,1,2,response to epidermal growth factor,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
165,Acerv_evm.model.Segkk1945_pilon.2,GO:0071356,0.005725533,0.999562969,3,17,cellular response to tumor necrosis factor,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
168,Acerv_evm.model.Segkk1945_pilon.2,GO:0060440,0.042592659,0.999538703,1,2,trachea formation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
171,Acerv_evm.model.Segkk1945_pilon.2,GO:0070371,0.048263201,0.999405948,1,2,ERK1 and ERK2 cascade,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
174,Acerv_evm.model.Segkk1945_pilon.2,GO:0043204,0.025500536,0.996445518,3,27,perikaryon,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
177,Acerv_evm.model.Segkk1945_pilon.2,GO:0015966,0.021654746,1,1,1,diadenosine tetraphosphate biosynthetic process,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
180,Acerv_evm.model.Segkk1945_pilon.2,GO:0090170,0.042592659,0.999538703,1,2,regulation of Golgi inheritance,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
183,Acerv_evm.model.Segkk1945_pilon.2,GO:0003690,0.004158618,0.999722425,3,15,double-stranded DNA binding,MF,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
186,Acerv_evm.model.Segkk1945_pilon.2,GO:0001784,0.011361643,0.999540857,2,7,phosphotyrosine residue binding,MF,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
189,Acerv_evm.model.Segkk1945_pilon.2,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
115,Acerv_evm.model.Segkk1945_pilon.2,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
118,Acerv_evm.model.Segkk1945_pilon.2,GO:0005770,0.037718377,0.993812216,3,32,late endosome,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
121,Acerv_evm.model.Segkk1945_pilon.2,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
124,Acerv_evm.model.Segkk1945_pilon.2,GO:0007611,0.016329401,0.998095676,3,24,learning or memory,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
127,Acerv_evm.model.Segkk1945_pilon.2,GO:0045596,0.030148793,0.997702214,2,12,negative regulation of cell differentiation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
130,Acerv_evm.model.Segkk1945_pilon.2,GO:0072584,0.021654746,1,1,1,caveolin-mediated endocytosis,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
133,Acerv_evm.model.Segkk1945_pilon.2,GO:0005794,0.03647959,0.986181142,8,161,Golgi apparatus,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
136,Acerv_evm.model.Segkk1945_pilon.2,GO:0060291,0.009677982,0.99964044,2,7,long-term synaptic potentiation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
139,Acerv_evm.model.Segkk1945_pilon.2,GO:0031143,0.021654746,1,1,1,pseudopodium,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
142,Acerv_evm.model.Segkk1945_pilon.2,GO:0120041,0.021654746,1,1,1,positive regulation of macrophage proliferation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
145,Acerv_evm.model.Segkk1945_pilon.2,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
148,Acerv_evm.model.Segkk1945_pilon.2,GO:0006915,0.032676852,0.994962807,3,29,apoptotic process,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
151,Acerv_evm.model.Segkk1945_pilon.2,GO:0010759,0.021654746,1,1,1,positive regulation of macrophage chemotaxis,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
154,Acerv_evm.model.Segkk1945_pilon.2,GO:0060324,0.042592659,0.999538703,1,2,face development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
157,Acerv_evm.model.Segkk1945_pilon.2,GO:0038127,0.021654746,1,1,1,ERBB signaling pathway,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
160,Acerv_evm.model.Segkk1945_pilon.2,GO:0061308,0.021654746,1,1,1,cardiac neural crest cell development involved in heart development,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
163,Acerv_evm.model.Segkk1945_pilon.2,GO:0070849,0.043099814,0.999527528,1,2,response to epidermal growth factor,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
166,Acerv_evm.model.Segkk1945_pilon.2,GO:0071356,0.005725533,0.999562969,3,17,cellular response to tumor necrosis factor,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
169,Acerv_evm.model.Segkk1945_pilon.2,GO:0060440,0.042592659,0.999538703,1,2,trachea formation,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
172,Acerv_evm.model.Segkk1945_pilon.2,GO:0070371,0.048263201,0.999405948,1,2,ERK1 and ERK2 cascade,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
175,Acerv_evm.model.Segkk1945_pilon.2,GO:0043204,0.025500536,0.996445518,3,27,perikaryon,CC,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
178,Acerv_evm.model.Segkk1945_pilon.2,GO:0015966,0.021654746,1,1,1,diadenosine tetraphosphate biosynthetic process,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
181,Acerv_evm.model.Segkk1945_pilon.2,GO:0090170,0.042592659,0.999538703,1,2,regulation of Golgi inheritance,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
184,Acerv_evm.model.Segkk1945_pilon.2,GO:0003690,0.004158618,0.999722425,3,15,double-stranded DNA binding,MF,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
187,Acerv_evm.model.Segkk1945_pilon.2,GO:0001784,0.011361643,0.999540857,2,7,phosphotyrosine residue binding,MF,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
190,Acerv_evm.model.Segkk1945_pilon.2,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,34,8,12,16,18,17,18,0,12,19,7,24,12,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
685,Acerv_evm.model.Segkk3419_pilon.10,GO:0005794,0.03647959,0.986181142,8,161,Golgi apparatus,CC,24,14,10,16,33,13,12,0,8,27,12,27,13,444,17.57594531,-2.875865615,0.723924944,-3.972601909,7.11E-05,0.011902611,CvsT1
689,Acerv_evm.model.Segkk3419_pilon.10,GO:0005381,0.029949103,1,1,1,iron ion transmembrane transporter activity,MF,24,14,10,16,33,13,12,0,8,27,12,27,13,444,17.57594531,-2.875865615,0.723924944,-3.972601909,7.11E-05,0.011902611,CvsT1
487,Acerv_evm.model.Segkk3047_pilon.5,GO:0005669,0.006189877,0.999841067,2,5,transcription factor TFIID complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
491,Acerv_evm.model.Segkk3047_pilon.5,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
495,Acerv_evm.model.Segkk3047_pilon.5,GO:1905776,0.025341352,1,1,1,positive regulation of DNA helicase activity,BP,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
499,Acerv_evm.model.Segkk3047_pilon.5,GO:0016251,0.01439035,0.999316462,2,8,RNA polymerase II general transcription initiation factor activity,MF,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
503,Acerv_evm.model.Segkk3047_pilon.5,GO:0000439,0.046210721,0.999455982,1,2,transcription factor TFIIH core complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
507,Acerv_evm.model.Segkk3047_pilon.5,GO:0000438,0.025341352,1,1,1,core TFIIH complex portion of holo TFIIH complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
511,Acerv_evm.model.Segkk3047_pilon.5,GO:0047485,0.010487785,0.998975683,3,21,protein N-terminus binding,MF,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
486,Acerv_evm.model.Segkk3047_pilon.5,GO:0005669,0.006189877,0.999841067,2,5,transcription factor TFIID complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
490,Acerv_evm.model.Segkk3047_pilon.5,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
494,Acerv_evm.model.Segkk3047_pilon.5,GO:1905776,0.025341352,1,1,1,positive regulation of DNA helicase activity,BP,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
498,Acerv_evm.model.Segkk3047_pilon.5,GO:0016251,0.01439035,0.999316462,2,8,RNA polymerase II general transcription initiation factor activity,MF,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
502,Acerv_evm.model.Segkk3047_pilon.5,GO:0000439,0.046210721,0.999455982,1,2,transcription factor TFIIH core complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
506,Acerv_evm.model.Segkk3047_pilon.5,GO:0000438,0.025341352,1,1,1,core TFIIH complex portion of holo TFIIH complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
510,Acerv_evm.model.Segkk3047_pilon.5,GO:0047485,0.010487785,0.998975683,3,21,protein N-terminus binding,MF,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
863,Acerv_evm.model.Segkk4047_pilon.16,GO:0060336,0.043761092,0.999512751,1,2,negative regulation of interferon-gamma-mediated signaling pathway,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
866,Acerv_evm.model.Segkk4047_pilon.16,GO:1902216,0.043761092,0.999512751,1,2,positive regulation of interleukin-4-mediated signaling pathway,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
869,Acerv_evm.model.Segkk4047_pilon.16,GO:0010847,0.042406086,0.99954278,1,2,regulation of chromatin assembly,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
872,Acerv_evm.model.Segkk4047_pilon.16,GO:0019985,0.042364837,0.999543679,1,2,translesion synthesis,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
875,Acerv_evm.model.Segkk4047_pilon.16,GO:0070403,0.004704611,0.999895223,2,5,NAD+ binding,MF,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
878,Acerv_evm.model.Segkk4047_pilon.16,GO:0010629,0.036726776,0.991764584,4,54,negative regulation of gene expression,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
881,Acerv_evm.model.Segkk4047_pilon.16,GO:0032088,0.015181716,0.99829108,3,22,negative regulation of NF-kappaB transcription factor activity,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
884,Acerv_evm.model.Segkk4047_pilon.16,GO:0042531,0.042744181,0.999535379,1,2,positive regulation of tyrosine phosphorylation of STAT protein,BP,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
887,Acerv_evm.model.Segkk4047_pilon.16,GO:0005794,0.03647959,0.986181142,8,161,Golgi apparatus,CC,366,681,959,836,624,223,3601,1127,345,202,446,344,88,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
831,Acerv_evm.model.Segkk3540_pilon.3,GO:0052381,0.025600312,1,1,1,tRNA dimethylallyltransferase activity,MF,13,31,22,16,20,21,189,35,14,28,30,37,10,735,38.70271364,-2.763463707,0.689335285,-4.008881841,6.10E-05,0.007555667,CvsT2
832,Acerv_evm.model.Segkk3540_pilon.3,GO:0070900,0.025600312,1,1,1,mitochondrial tRNA modification,BP,13,31,22,16,20,21,189,35,14,28,30,37,10,735,38.70271364,-2.763463707,0.689335285,-4.008881841,6.10E-05,0.007555667,CvsT2
80,Acerv_evm.model.Segkk1822_pilon.2,GO:0070652,0.021260705,1,1,1,HAUS complex,CC,386,406,368,522,938,404,1163,250,96,224,739,1588,352,3081,599.9042505,-2.749254352,0.496117842,-5.541534937,3.00E-08,1.51E-05,CvsT2
488,Acerv_evm.model.Segkk3047_pilon.5,GO:0005669,0.006189877,0.999841067,2,5,transcription factor TFIID complex,CC,33,11,16,51,67,33,38,8,27,22,34,47,24,756,36.10035243,-2.727694155,0.459738148,-5.933147307,2.97E-09,2.07E-06,CvsT1
